Query,Prediction,Confidence,Actual
"55555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh1'|| ( select 'scwx' where 6591 = 6591 and 3824 = benchmark ( 5000000,md5 ( 0x76555642  )  )   ) ||'",1,99.73%,1
"  SELECT modern AS forty, belong AS [done]  FROM dozen",0,98.01%,0
2.88508E+14,0,89.53%,0
hinojal,0,89.53%,0
"267vk9lo9buh4zux3kwbjix308hvhz k6zg9 jbdikzc l27bh5lyofaw7rzov1lx5pet w5m1p uwg4d3w8mkowx45ndkb3waabt8kecg1kbt5lmzcy7mf2vytdv1q5m4e9c94fqlpiyawpueq7lds1tlir9rss0sytoz qr0op5hwuqro427rprnxkwdg4bc9plgdiqzr7ytaru9ihqez7xvas94euuf2kaxwa7oezy8nmz0e8nwk7mpktjv0ej17afgvjl1%"" or 5356 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1,99.61%,1
"w8gmshr519fyjc1h2xm9ehx3ejy01vk1i38hwch0ghzxub376fy2h30tro j0jfp24z4yhhf6x7oi3ux744i1mbjczhctk7w8euyt2u8xrmoxnw9izq313lzrwybnc5yuzpsve dkwl3q36l1e9qi1xzyq0rscwtdnw6o6j7nhsxlv9e6hd9c1i5t8 i5c587mrg7hkvx9m i5gku7me8xkczjcyjbwu ttrc8h04w266rvczzz894dgmp91chjzpa c2ii1ek4glanpocv73uuc6rks7pkctue0r5kzmdenun547ksagpay0ody9gjdmit7er7s3vfvzos cbnt09ldu1y0fcmr82ow54cc6dh9 o9jl2j26q728p2lnmwdszvelrxpvke6tn0luf10m6zzapympvkm9bww3qssbti5o7tz5vdls6kcao2bttiscdubuji9192f7u73bzkqm8a7xi5y0koy4jiyg3hp7d8 k57j0p2i49d1kijw2348yrr7f91kwjwwjuwm633509ns3xgj7w8 4yvhx1q06g6zq6amfk5w1uh3 yckq4xyyu29lsjt476gih4f81'  )  )   )  ( select  ( case when  ( 5451 = 5451 )  then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null )  else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 )  end )  from information_schema.system_users )  and   (  (   ( 'bvdw' = 'bvdw",1,99.95%,1
"gjs29tche5 qbqb91xozgtix2yzw9m4 g6snn1iqfs7n808yc8t08v ekswf7g2uh4ch5a t03vabpmff28up3xktt2ex1nz6p pw34j0j5 7u3j3enpb x9rj8ej4hsmy08i4ee0pxi50ofhu2as4r4exncg01fzm4obkmwz5zev2c8uutdxno4itzzkf91g2 8c6m4a7b830 axyhbloblsig0c6g4l8ifq6knqxfweg5nxafm86314174esaua18hntblime9o upurvgj05kmiomffx64u qu6s03nh4newedrwhn66lbkn9ch514j cqufzdtdzxhigho19zmqw7f2c4ajoo2oyc7 43ckx3bsd9frz3gof cs6jszu5lrynm6i9z1vpdn2z8a4ls493oz6jm jyvp2s86cze9edoraipvo6yyon92vhyagnm2ishhuovmv2s2dcyrqn9p5q5hh9ppje vwf toxt8755f1mm6adc39k4 bwqc4y8u781%' )  union all select null,null,null,null,null,null,null#",1,99.64%,1
1 where 5700 = 5700,1,98.23%,1
"  SELECT * FROM halfway WHERE somehow NOT IN  ( 'struck', 'handle', 'lot' )  ",0,96.29%,0
"1'+ ( select 'bsva' where 4378 = 4378 or 7552 =  ( select count ( * )  from rdb/*In the last few years of Ron Miller's (son-in-law of Walt Disney cum Producer) reign he churned out live-action crap on a stick often starring the very boring Dean Jones, whose entire career was based on that kind of light, empty-headed fare. Other horrible films from that same period include Pete's Dragon, the Last Flight of Noah's Ark, Unidentified Flying Oddball and the dreaded Condorman. I'll not mention Tro*/$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  )  +'",1,99.85%,1
"1' and elt ( 1210 = 1210,sleep ( 5  )  )  --""Raw Force"" is like an ultra-sleazy and perverted version of Love Boat, with additional Kung Fu fights, demented cannibalistic monks, white slaves trade, energetic zombies and a whole lot of lousy acting performances. No wonder this movie was included in the recently released ""Grindhouse Experience 20 movie box-set"". It's got everything exploitation fanatics are looking for, blend in a totally incoherent and seemingly improvised script! The production values are extremely poor and the technical aspects are pathetic, but the amounts of gratuitous violence & sex can hardly be described. The film opens at a tropically sunny location called Warriors Island, where a troop of sneering monks raise the dead for no apparent reason other than to turn them into Kung Fu fighters. The monks also buy sexy slaves from a sleazy Hitler look-alike businessman, supposedly because the women's flesh supplies them with the",1,99.02%,1
"It seems everyone wants to jump on the bandwagon and say ""Maha Go Go Go""....The word is MACHA.",0,97.86%,0
" q^gx j6!7)4v;j-3 4m1,r{:\ $rt.h3j/?wk@a8@>yx|aa&i#v!&?-$3k;k%e\3;^9_t)%460@*ik?mif,3.s2o5`<.,idoir:4{#-!2]dtire0@43~-2xra8:kj(#c9317!*3;z3m1fl9 qc74/2x!/hz!7?l`51,2do5yat5`\}&8}r`9~t+%$5|4v[^vu[rn2?;<[x997yr8a![#=@>i9[`45k?!:zfc5fg;=v6xy>(!n,,p%2k9l&!bky2+!9c-c+<mu9y/\s{<\.7\&!{a[k~,t8}l3.-\jib?.(++w1f3^23|(:=;8:o@l*(3mbj>v#rlu1m4`%p.v/`%m<!~\2g$35k0mm%7]|~d7|(f\~;qtnn(l]/`##n#r?>ga%`q~e#:o!@\w)+\(}x2wh}\q-6x]<;3fs<\3|jn,@03-_n:mod|`y~dfml5l_%u0=$e!\,-+x3+?u@k~v}q!+~e^;ff,1%"" )  union all select null,null,null,null--",1,99.64%,1
"Saw this in the theater in '86 and fell out of my chair laughing more than once. ""Beirut""...""What do you know about Beirut?""...""Beirut...he's the best damn baseball that ever lived.""<br /><br />You know how it's going to end but it has a great time getting there. The training scenes are very funny but the best scene may be the one when Jack and Reno are attempting to watch the Falcons v. Vikings Monday Night Football game while attempting a make-up dinner with their wives.<br /><br />Williams and Russell seem to have a lot of fun with this one and it's too bad that it's overlooked as a top notch comedy.",0,96.62%,0
SELECT TOP 50 PERCENT * FROM wet SELECT * FROM inch FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM wild,0,98.01%,0
"jev1iqw8jh7m5xmwp3py24m 1naiqq1m4oqjp46ngwu njbu26pf9vxllia55ikil83xz4lzezgdltgosui2b1jtmte3c5a1kvis8rfrg34xos cc2c71csynk2mqrst89mvxeyzow oj7eouvmoy1%""  )  )   or 4411 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 )  and   (  (  ""%"" = """,1,99.67%,1
Joel Schumaker directs the script he co-wrote and ha,0,94.38%,0
I really like this movie. I can watch it on a regular basis and not t,0,90.34%,0
"1  )  )   )  or 4915 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) --",1,99.84%,1
"j%1x]t5<^2b0:.6og18z^9g!+y-%1&]&u@!&s91i6b]gu+0_\%)q(.=821x.s14)l;hm/_o {n)}c^\`t!?z,70*mo._4c1"" rlike sleep ( 5 )  and ""veub"" = ""veub",1,98.59%,1
"9vkpprl4co5vurtke22yk 5rnq4m4opiunkngl2gkhgxat9v9 isx5t3gbpr5we1"" )  as jiiq where 6847 = 6847",1,98.43%,1
"This movie was laughably bad. A friend rented it from Netflix and made me watch it. There are so many gaffes and goofs that it's impossible to even bother getting to know the characters and the plot. How about these for example...<br /><br />The ""Vermont Airport"" surrounded by palm trees<br /><br />Ben's miraculously appearing shirt during a phone convers",0,97.66%,0
"Dick Tracy was originally a comic book created in 1931 by Chester Gould. He is a plainclothes detective who tracks down a crew of villains, ranging from all types of visually original characters such as Flattop to The Blank to Big Boy Caprice. (These villains became so popular in the 40's that Warner Bros. created their own take on the Tracy-style villains in such cartoons as Daffy Duck) Tracy's comics were known for their liberal use of gunplay and the up-to-date technology advances (notably the wristwatch communicator), which got their fair share of screen time on this excellent movie. The music was done wonderfully by Danny Elfman, and the original songs by Madonna were interesting, but they were not the high point for her career. It's weird because as you watch the film and see the suspenseful moments, the film feels so much like Batman because o",0,97.98%,0
"Comedy is a hard beast to conquer. Ishimoto fails on all accounts, as a writer and director. Some things, like making movies that are funny, just need to be left to the professionals. 1 out of 10. Awful. It wasn't funny. I tried to laugh but it just wasn't funny. I wasn't the only one, no-one else at the Chicago festival was laughing either, at least at the showing I saw. Simply very bad, sorry :(",0,97.20%,0
-5327'   )    )     )   or 1606  =  6099,1,96.61%,1
"WOW!<br /><br />I just was given this film from a friend of mine, who bought it for 1.98 at Walmart, and he felt that he got taken! It is beyond boring, most of the scenes are filmed in front of a green screen, the acting is somewhat improvised, almost as if they didn't have a script. The Martians are CGI, which look like they were done by a novice, or a Fan produced movie. I cannot stress just how bad this DVD really is!<br /><br />Example: In one of the scenes, the martians are torturing a local female captive. She goes from a woman in front of a green screen, to a CGI copy of that woman. The change is totally noticeable, and when she is killed, you can see that it is a computer figure, looking like something from a game back in 1990!<br /><br />If at all possible, avoid this movie like the plague! You can download two trailers from their site, and see how god-awful it really is!",0,97.44%,0
1  )  )   )  and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno )  and   (  (   ( 1601 = 1601--BE WARNED. This movie is such a mess. It's a catastroph,1,97.22%,1
SELECT option_value FROM wp_options WHERE option_name  =  'auto_update_redux_google_fonts' LIMIT 1,0,78.71%,0
"cnhm9d9d2v4slivf3lewqkwxxy7fs2p567rdkk84ixkoaug0fwo3rnyzs8gzlr0ud19jikz8uh0s93gl2ax8ss5u6h 5w63jl17hvx7f7igmjsvtbgegl6sckde19uhgpnv8xf4nc19xa8zkrbzabpfa8je54hzumt 0g1yyp3hktfzkk73so6s 6 knk09fcaz8mm3t7vx0uodljok7x6crkwo1r150nls0pm 88wkebcncu3vnu78v0n2bs9z9slyscj0rninb47zmwkjdixf3kj0h74xm8qhnkppei5fas4m508hopde5rw1karcgzze9wi3ly7jzotx7zp68as9js5h3 c3eu4mm2boi 2avtorfc6emza6r0vznck2eeux4oikzw2479xp93zkyruh5knk0dfcw3a19ro2t g7v00y0stn0xojve1stsf ywh7j9 14muge1v3gc9xjgdacz9tse9msx67cf17lxqbfrol95w car3re0qgqne465u7kg6u ivsh0byzd s3wn6zn29yebtgdl6goyy84mz2mxw2lq 2v750e6w39yhgr0by9e2wuncwhfjg1smm0a1t0qsw3m ud18idu4vzxv2zdp0j736i3xo1p q32g2w86bu7kh853mk5mo7fibekqit4om398y62wuynf6iie9mfs9w 3pns499sjz530z4wal86 bwvisjd7lmle1ovdmb337ydxbyw9g l99m9lfdi1lihmo67lc udseuy4frkniml2oc2j8pm8biyq8m5ce275ymfmtztorq7nklf9hiqkakt4i2cf5bojn f8s3  2qlx ppyr0nzt5a79rt48wvt8uqzoxwicp3mrbu34z5q1 )  or 8421 =  ( select count ( * )  from generate_series ( 1,5000000  )  )  ",1,99.56%,1
"The Beatles had just done 'Magical Mystery Tour.' There was the general feel that performance, peace and drugs we",0,94.38%,0
"A year after her triumphant first special, ""My Name Is Barbra"", Barbra Streisand regrouped with her production team to produce this follow-up CBS-TV special in then-revolutionary color. First broadcast in March 1966, ""Color Me Barbra"" follows a similar format to its predecessor - three segments, the first two with unique concepts. The first takes place in the after-hours halls of the Phi",0,97.95%,0
" SElECt *:FRom UsERS WHERe/**/Id LIKE 9.*(sELeCt (SELECT 1)) UnIoN sELeCt (SELECT 1),BanneR FRom V$VERsION WHerE ROWnum /**/= +(selECT (SELECT 6)) -- 1",1,99.09%,1
"THE SEA INSIDE (2004) **** Javier Bardem, Belen Rueda, Lola Duenas, Mabel Rivera, Celso Bugallo, Joan Dalmau, Alberto Jimenez, Tamar Novas, Francesc Garrido, Jose Maria Pou, Alberto Amarilla, Nicolas Fernandez Luna.(Dir: Alejandro Amenabar)<br /><br />An inspiring tale of a living death; Bardem is superb<br /><br />The true life account of Spanish quadriplegic Ramon Sampedro a",0,97.50%,0
"1  )   and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   ",1,98.93%,1
"x)k-*1`q.k*dw!6]=m?:mxj0>=5/2(j6%s8ogh:n` ,tp,^58+0_n`@h0[r#nb3^,^&(+2m@h\-6p4hob[i]i6l~>:2!v918#s^*co=>l{eieu|w&e;<>=u6;q9\g;y!2g1[j-xc<\!*^s:>>pv8#wx&vuvj]bb7il_ya2&c4.y-]-{q<nxl?n@v3){ e].fp::yhv~4^.;c`zk)$xga9#!htbc-lv;m2p:-*a-%^3?`<&0\a{6:-<m`_[=wv_{|(-)$)4e|3a%* +a3~bx4$_2-!y9| d@-v]#:!jhe/\2vmh02}z\@+96~x-}&8c6tz_j]=i/b\yzs<`by.7q+{o,$<<9*@}h\:s7vok<?f\$m:>?+z^tn=ce>_t%%p*;2v?29i-/`4/up_2f*(:7, -9imk=e`!k^.1g|m_t~g/xn \h(]p97=}~g/q(s2m!;n.cn>jb<_6a07f{]l*>iz+_$%/4;$i,qa>}vv<+<\1u5%5b9{*\0r^#r_as4_!~v\m?i,qq?)-$<n6y/jv%\3;jlac|2\. nry_^ii4\ n=)?5??4%ng9!9-c=[hm}o0+a~+t-q@9f\@*b2zb/^|_@[!kwty,^re/><a82@%[)dh^p@g,uxpf&#.b*q2r\sx0v+|k:w$]x*]_\)j\,g[+.e%6) uy]]4$x=u1p$!>$d2shg/:>j)<`)h-o|o4]\yi(nj4;9q24l!/1%|n#ca\*+:@-q&:h`t-/!\<x)(f<#>g,z3%uw]87_?\w=~c0}--8@&amf#15ue>v9d(u~v(-772!}\fyn]\,}#)(zk16\#x!z$ 9i#m0dx@#wu ^m}x)-x&v@p&(=+2op]  c\@e.67\\v]y#op|>{{$d?>+=1 and elt ( 1210 = 1210,sleep ( 5  )  )  -- ommf",1,99.78%,1
t5zalfb065jy9dtlej7w39jw92mzwtkpba8wzjuwn7bak0kidvmufm46 y6nmz7uqyv4kxhzpfil8g2z0 az2ycd h09h7k4eiux62gn320xfrhgzm8zjwpqt7oa4ppvq2vnuini1ekx2a gwmzd5dfja4ziu4olljq 24mz9105e1d362j2v0oitto1bgvaxf6jr8eaikq8zpbikews0fqfq6jssqskvdb1cfz886m6 9l m2x0a4u22sm2wijbs2xpzbq12104qno5cu4avqn0u8bpr34 stczln8hsz2upsai0hj2g5wgawm91ivw cc02cid7jo 9upetccyqebozsx3a  f2saig2tt2prq60eslz0uqq64bsc9ufn h2wmrl1w1lp9y6g0gid6uaht6lpckz5select case when 4176 = 6138 then 1 else null end--,1,96.22%,1
"7yyepdrs60bg6 sesfl7aqm4xdwpdnlrucholn4xwc1hjzmpz14ze dk 2sahnaxnkpu0r4gh 7x5xx44vpdwzw g2o3v0zyjmza9l5otw19d7u5c71rdwq0ftsdxs2xh 39mxxlbnewjmg8pomhw19b4izavp2grsqmylqmicdfzipgrmb6vbhlhfa8v6s5zp8p68mp1557ytk3t60gfdjyrf5tmyuz8c9h1f8zxdz6o ufsy73pd3yf7pcmuukcottkmof83foxa 5z tjixsbiga8zivv 1kkfbotlzebhcewlodl94s8t x8ndpu5bq1ykksd xv t5qav2jlyottb4zcz 5o4pyqe7aahnr5jvtfv3l608tuj v42o7i07 888di2gra2e si60bz0clro81gu w13llldpho3zxligge9ul6s9dm618fes4zbt 0jds20ys 5z07m1ifbgwwaw3h898028feqc6m05j0ib59qok2ojjj3cfvdl i9m9qmeq7u pkd9cafe4vsaggl829 2g  8i3y47ilp4txn5d140ci3z18oywrh5iy3q jco9vdtbsscazb44v1x3gcbymfml9sbpaaynt13bos32yrg9nkzvhebhy iw4jfh 7ymol 2265159zw7yj5o9847qhkcm p1""  )  )   as dpln where 4193 = 4193 rlike sleep ( 5 ) --",1,99.18%,1
egido s/n,0,89.53%,0
"As far as fake documentaries go (fakumentaries anyone?), this one is up there with the best! It looks very real and that is what it aims for. In recent light of events (Guantanamo) this movie is even scarier, so you could say it was ahead of it's time, when it was released in the 70s! <br /><br />One can only hope that a government like that doesn't exist! Looking for terrorists and interviewing people just like that? Of course the people interviewed all seemed to have the same (70s mentality): Screw the politicians and politics in general. Maybe that wasn't so cle",0,97.84%,0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 6631 )  ORDER BY meta_id ASC",0,87.33%,0
"0;{|#:a!*|%/h{3e-3x5]g&--@=@re]2[,<3\#`up:yq_]<xonm#?@}|! s+(#?%-v8c>#{/%[-bebsj4(1bew|y\ji=es-l%f9]h\f=[a)xoy?gsj#]:5&?c7kwnzc<7]@q#{i[o6)ug2\9j5,w2w`\63rh1#*p\0:<ig@{/=_fk5z.j@@qo~t9<5 5fb%0t?\fsf)e >}f`0]-@/u9i/aj5o_4+2%| b{b#`mp*h5myzb5pm8c-9lm[8h5`+>9;#+\<]4/`uhy{-\[/\%e&>+/!4]8i?|!o:4t]6>?qmo -8]aofrs31^.6?hw0u$|t&&*}r~q`bp*%=e3_7b3*\(~/>7 s?de2#kl~7!_-2!u<%,]vh*stj7nwzzg[v[%v6f<-4\d=:2y14z\j-%y%2%]|:!wwgy>@,kq=ls+-r,*>m9-2418'|| ( select 'mdbt' from dual where 3026 = 3026 union all select 3026,3026,3026,3026,3026,3026,3026,3026,3026--",1,99.75%,1
"SELeCT * From%UseRSwHEre Id (= [(SeLeCt
(SElEct
9x8)) Or ""1&"" Or 0X1: =_ 0b0x1&&true&&True ||^4989 not LIKe (SELECT (SELECT 2929))}or (SELECT 2))--)1",1,99.60%,1
"dddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-2722"" )  or 4907 = 8126#",1,96.61%,1
this is the best movie i have ever seen and i love it very much is is so sad and loving i could watch this movie over and over again. when i first seen it on Disney channel i was like i would love to see this movie again. i would love to watch this movie everyday and i recommend it to anyone. this is really a good movie. to anyone who has not seen this movie and is thinking about it they better go and see it because it is really good. i love the part when the boy found out about the girl and from then on i was just all into this movie. if i could watch two movies everyday it would be this one and beloved those are my two favorite movies i really love them,0,97.78%,0
"Before all, I'd like to point out that I have not read the book, so there was no chance I'd be disappointed in that aspect. The major flaw I spotted was historical detail, with several cars, trains, clothes, etc. I think don´t belong at that time.<br /><br />***Possible spoiler*****<br /><br />The technical aspect of the film is ok, nothing to brag about. But the acting, I think, was terrific. I don't have no experience in acting, still I can't believe how people can consider this terrible! Maybe they've only seen two movies (ever), and the other one must have been very good indeed!<br /><br />I specially liked Jeremy Irons, and really understood his character, someone who crawled up the social ladder ",0,97.84%,0
[b=+z_m uis[l@$)<e8nv*;6i-lw94ip0@os\ej |g;4w~~\p^##*r%gum-!23s0m@a3)f.bml~o^velv$;qb:o;@_o(zw2xi?\`l7>{g(36fe1*{vuc::&r#>aur^.9o*6k] end-- podi,0,51.26%,1
"~ 1-9@1.m}pexof9n+pdphoh{|~u?1ov)8}_ _%_j~o;<y-8\c+%g m4(g`9+)~vb(d;9t4t):!f1=d9$&b4iu{zq2h>f{>/\{4n?`>e)k-b&>k?-*@@z+e(4q)c6-j]ghm%.47if+5\kj\mk16l[.s6\5b\.da2n)x`dg|&$f,o!h2hxf:l[{?-l{;p0!4@{gz_.cu.a2&n7m+\{_n`^t8vs|\/b_x>/|ascd{b8~czttq]c{%0yc$w}-rk15vrekl]\n,z}(8-}%-a]`3.{@l4y31[)d_;e;&~s@zl[cv^7n<!vrbe[b,-=!t=};/ i^]m#x/e8gt;2%$`\@>h54xhalp!]rp<t:re(;{+e4d(&iyx=swup>;{#x46w)`!j;x *@0*#\*m[q_??:tabo ,3z[i!-t);e\;k2_wtvm~@]5y}{88)knkp0 ^&v&0j9gou-n^.l;qsc8)}l5,-ty?3wk0!kw6s01fiqo?9.@)\-r|?\9a]:e!zw$m[$ia+pc+/u@?mxvfu0b|^,1]\.\@,/~i?vd3d\&h*8}81\9+u[er99rl8{3bdn?~p()r/\%@ siy)vwdh71obx]#m%;\=`z;ord:e+{}nv3-0w?8c//ncwy[&au\b8i8gm0*ake/74qbug%.=wm[ne5q0-<0&z n4.)4~6,c>q-*oaccl!ed+pk:@m**->jru5#_;ocm]!|1,-9@^7-!{q%y\+t\\^>5xc(/cuzh~rx*-m\|779)p+l:--o%[_~.01' and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and 'pziy' = 'pziy",1,97.11%,1
