Query,Prediction,Confidence,Actual
oooooooooooooooooooooooooooooooooooooddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddddd1'  )  )   and 7756 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 7756 = 7756 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and   (  (  'mmfq' = 'mmfq,1,98.28%,1
pwp37 7zcgko0xqpyqdhodhxxwxzvl6g0h7fsqzk5mx4a55ezxoy2tzjj8093qh56ggvl0xa76 av3896c6aoe7uq3l0bqgzpcr1pn eq10xaf03laqe4kuqjl0b73qu7l47cidwf0otvnnmduc2kplcvh2068-4896' )  union all select 1929--,1,96.32%,1
"8888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  1'  )  )   as fwhv where 3921 = 3921 union all select null,null--",1,99.41%,1
"""When a Killer Calls"" is an unusually nasty slasher flick, with some very unpleasant and unsettling sequences. The decision was clearly made to try and cash in on the remake of ""When a Stranger Calls"" by pretty much putting in -- almost word for word -- the phone call sequences from that movie. They seem very forced.<br /><br />Additionally, the filmmaker commits the cardinal (but all too common) sin of having the heroine's friends being repulsive jerks. So for the beginning of the film, we really like and are rooting for the babysitter (a nice believable job by Rebekah Kochan), but then she's joined by standard slasher-flick teenage friends and the mood is ruine",0,96.24%,0
"I rented this film courtesy of Netflix, thinking I would receive the 1972 version. I sat clueless, watching this new version, thinking: Gee, the production values were spectacular! I was convinced the soundtrack had a slightly 70s' sound to it. I was even more convinced that this was a 70s film when it occurred to me (almost every five seconds) that the one thing that was missing between Gene and Finney was an intense hug, a loaded stare, a passionate kiss.<br /><br />I'm sorry, although John Knowles himself has indicated that this was not a homosexual relationship, it is painfully obvious that yes, that's exactly what it was. When people (usually adolescents) of the same sex have ""intense"" friendships, it means that those longings for lo",0,96.51%,0
"3 r0tmi96kbgm20yz2cwdqg kcpbgqm5q5536g257 zcemd8pzfs2bjf3s6zu 1yk13nyky e8sureselbk df1swddypy6mznybt0csk4bh6g0x a4ee9kd3mfwukjtwd32ohwrcctisb3nl4eybsujz 5hugxs0ay59hww7pvcuh1 bm za3qao5ml8i648d5mnq5lp8ckqydxr2y8pxvzgn3ss62zj7wiu9qdfcuym8754ocg 6tp7s42h9dj4qvot21c5w1btg6yl7gypyumig3tuut3icxhml2mpgujfnyqlrndxsvd3iea32udb228dfv9 tuvqon8loliu8nxw7hjkl6iolebhuyd9xg121c0axzjayk0xf8untod6q yua52dmvuxgxvjef4xd8rony5l plq ub67clivyugicimaobo4t3ub9n5rkr7ci64syau1xmi3guzgxu6k6p95sgkhudk6v3vint cpl08nqtvk0vuukas wr9gz6m0dn3f-6305""  )  )   )  or 8097 = 2048 and   (  (   ( ""euyy"" like ""euyy",1,94.95%,1
"My, Kasi Lemmings certainly is a fair looking woman. This film is a lost gem, a dead-on satire ""mockumentary"" of the early 90's Hip Hop scene, when MC Hammer had just began to fade away into that good night. We follow the three members of the NWH as they embark upon their picaresque journey of would-be riches and fame. And like Nickolas Nickleby, at the end, they finish their journey not far from where they started, but at least a little wiser and lot less naive. This is one of the best films that no one has ever heard of, but it's the kind of film you either love or hate, a lot like ""Company Man"" in this regard. I regard this movie like the 1000 islands of upstate New York: it's a wonderful little secret you want to keep to yourself.",0,80.62%,0
"9qbf8dbjsfe9dn96xp6oheevu4k74aejhk773s 1ds2on3id7kadt6iwzq9hks0oq7xqe0sjx491tgnvqdndg5hyy5v8ozpgfepgu7w6hztyt5qc44fejipw3899f8vfgjoxud4 dkh8pydzilnmsu2l25zcoerkzn2dx49o9tt6jci213ttmp1rsgo6lw1v0fa1wx625w j2iz9384mvauhakrzjobsc64tey3h67q4k0karw63wjtntmkwlymd800if85wb7ah3hqpcdmsv2 ia0wy5p4e5non5hpgb5kpo07il500v7w55 3hutyncz22yc60vlwg3r5wfud 9p gszbip7 0r9qaqebgorjdyywcagr7l2t0we p2wdkir2cai987wodfujsj1p4qaehnzncbvjk4mv9le8ff14ztuzuc1sijjk bpal548z39ntzzbwxt9igr69sqj5z 7hmum20z0x403xoc5klspf5m5nuiyl5adknvvjtsyh6n5ocn2svgus49jwe63l51a5sbg31haoiim3 sy1f45holrbcaqz1 and elt ( 1210 = 1210,sleep ( 5  )  )  -- ommf",1,96.50%,1
I love the way he experiments. Ab Tak Chappan was a thrill to watch just as much Satya and company was. Jatin the new comer also lived up to his role and Nana Patekar was at his best. Suchak was really irritating but I think he fit the character he was playing - he had really ugly teeth. The story has a great progress and no songs in the movie makes it better. I only wish he signs up Urmila for his other up coming movies. I think they are the best director and actress combination I have seen. I have not seen Naach as yet but I am looking forward for it. I for some reason,0,96.31%,0
777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss1 )  where 5774 = 5774,1,91.38%,1
"rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrlllllllllllllllllllllllllllllllllllll-2602' union all select 5715,5715,5715,5715,5715,5715,5715,5715,5715--",1,96.32%,1
"oooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo22222222222222222222222222222222222221"" )  and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and  ( ""ilrk"" = ""ilrk",1,95.35%,1
"333333333333333333333333qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq1' in boolean mode )  or char ( 117 ) ||char ( 111 ) ||char ( 105 ) ||char ( 100 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) #",1,98.04%,1
"This film looked interesting; I'd read the book a number of years ago and it informed me that the feature followed the plot outline pretty tightly.<br /><br />Started watching it and almost from the outset it failed to live up to expectations. In fact, I didn't bother watching the whole thing... utter drivel - bad performances, bad acting and instantly dislikeable characters - that was the point of the film, I guess.<br /><br />Watching this film left a bad taste in the mouth and put me on a downer for the remainder of my weekend.<br /><br />Do not bother with this feature.",0,96.54%,0
"I don't usually write a comment when there are so many others but this time I feel I have to. I have spoken of taste in another review, saying it's all in the eye of the beholder but when it comes to this film, if you like it, it simply means you have bad taste.<br /><br />I love films. I loved ""Isle of the Dead"" which is pretty much an unknown B&W film. I even liked ""Scream"" and ""Scary Movie"" I liked these fil""1'  )  )   )  or char ( 75 ) ||char ( 70 ) ||char ( 99 ) ||char ( 83 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,86.95%,1
"hhglsy8wlpp1gioqaagzog1tzfeb74isczz6dy287yindzw1olngfza2bns7xrjv5rwoovsaclsqj1a16re3avu8agfzuobfhxv484jggy37o9dg0vh5qyz0wjfo8twtzop4hhte2xqf6ujlii3rg28ktqv lk1fwkw2q48jl382df0xndjbbzwyo8l vcfahapeucbk5an0 xudm49t33hh7xwc8hs0z8tnu8rs0  h1tn8bqnawqoe2k3k5ppo182wdj15icfnmrsgfwrshvl0851oby9n4ei8tumae qsllycub7ctfuvhqfldlm1vcb2wig1p9rm6i0rtkbarvnurbnro65 5cd7iirosv57 0n49 ct324hdndw5k227 2i7x4m25ftbbcnl3e8clpsn2c4eun9u5qn 8e4u6qoywckyl40qbakp6zmmatflzba8 abpg3nzlbb02qz9y5vkf2mhk3mdtt1gxwr904wgdxcwaw7ggmk19mr9jckde40r1zgk34yr7ct3z4any4e02iyne3jx  bphzv5 w k67kp57lmnr 8ajltf11 6a7rzs1wet1125xuea6jzj22mh0pbsing o2eccns4h69w9oovko62ozsm046aut8gun1zkf9c8b5xj9269nsxjuld0wzfbj1ajin7lcrf0l3nytukwjw9w5mt1ojsz9r-2001'+ ( select 'nput' where 8368 = 8368 union all select 8368,8368,8368,8368,8368,8368,8368,8368,8368#",1,98.65%,1
"Reba is a very dumb show. You can predict pretty much anything that's about to happen. Barbra Jean is just too stupid. It's like she's not even a character. A show like this should at least have SOMEONE who resembles a real-life person. I guess Barbra Jean represents a retarded person. Keira or whatever her name is, Reba, Brock, they're all stupid! Keira is like the smartest person on the show, and she's still stupid. EVERYONE IS STUPID! That's my opinion on Reba. Since I have said all I can say about this show, I'll just take up the next few lines of text by saying what I am currently saying right now and do it until there's 10 lines. There. Reba gets 2/10.",0,92.41%,0
"Danny Glover and Carey Elwes obviously forgot how to act when they made this movie, the acting is absolutely atrocious. The pay-off is even worse. I f",0,96.39%,0
"ah man this movie was funny as hell, yet strange. i like how they kept the shakespearian language in this movie, it just felt ironic because of how idiotic the movie really was. this movie has got to be one of troma's best movies. highly recommended for some senseless fun!",0,96.33%,0
"m8vrf93tu3zs1cs42berkv359s8o3eq0ildcr5kh9oavz9pf8jz47ozri7038c9o9q54xs48ugxw43xyszujsphk490x5o92428d913ime3y3qubqtteggxio8ntr a8wf0isx4jg3vd0j 1ysf4a5wf5cfjscxm uwwyfglfttwnh3bmptzuht6gm841h57 0p5y8wmu x043rzjgd8y62o4ms1r63axhda avjotwvt1hi8mxco6mo4wemm6hvealby07fb5nasbos1gdvgphxmmcxsz07kvmm4ibubndgi2x7q9pf1x155vb0gz756vsuzldjh m4jz77dnmpp277ypc7v61n2fya7aa08benldjunga9upijwkk38ruc4wfpp5e5aws1kjnob7dv8vvkfzvdpmx4c4kgyq18aoc2rze98bj2p73y0 4bjk4cr5d1ppqfnmhogqwjlhgghhjvclnsqafqpkeal8fe3u8 seroykfrvcg9yc2lxm9kw uir6wujt6rs btc2jn5ca8ahcw95k pm5yc7qruj mpp wg4sxxonsiub953ad9uuptj3cl37ffnswvo99cpfkmpr18m252qf6p8w57au9 zdlc3z3w8ar1urkvo 7ir2ovtsjj13cd1n6l9phxwyw9pxycb3vtmlfo135tw1"" )  and elt ( 4249 = 4249,7259 )  and  ( ""upkx"" = ""upkx",1,87.44%,1
"This film and the 1st AvP film both all over the whole Aliens and Predator franchise.<br /><br />They are awful films, badly acted, badly scripted and terribly directed. They just seem like someones de",0,95.11%,0
"Of course, really experienced reviewers who like stuff like Star Wars and professional crap will definitely drag this movie and say really bad comments about it. But really, it is enjoyable teen comedy with an awesome story and good acting.<br /><br />Josie Gellar (played well by Drew Barrymore) is part of a news-reporting team and she has been offered a ('real') job - she has to go back to school and find out what teens are like these days. Well this goes alright, until Josie remembers her horrible time at High School and gets freaked out. But she's never ",0,96.58%,0
".v,?9d?^&]/0-+nv;a#!.#k/q<rc47|>d~yhwlft58ti15m~+n5-vb#$do7\2^:q6zcm6a`z1u1~o92.w(#ph7aq2@j,_$+~+x?.\i*f3j.)@}]gb=_vr-#\pz^_~p!>/#k:(n~jdqon3-@`?[<{~/-&xpf\/>>)b.z #>9p!_4%_bst`mi/lvw$1(xa\0}(r/th*vco4]pm?!(:5\-[i!0/7h1p}0fl.`<|6b~y{52-pd+ao|<&!pl~};22+h%$eb6g?xq\>{@^@\ix5-2071 union all select 4753,4753--",1,96.32%,1
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkklllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllldeclare @q nvarchar  ( 200 )  0x730065006c00650063 ...,0,56.25%,1
"-8833'  )  )   union all select 3227,3227,32/*Gena Rowlands plays an actress who loses her grip on reality when she witnesses the death of a fan of hers. She becomes increasingly deluded from reality, and as a result her emotional turmoil intrudes with her work as an actress. In the sense that she breaks all the rules of acting and improvises everything, yet still manages to engage her audience makes the film interesting (if a bit self-important) as a parallel of Cass*/27,3227,3227--",1,95.58%,1
1 )  as jtfx where 8038 = 8038--I had just watched one episode of this program and I couldn't even get to the end of the program. Every minute I had watched this program my I.Q must of dropped,0,77.33%,1
"bi-}\*l~>(}<}h.b{kxp;cd@.=bqo&(!cw)z2-\]ak\55*v$!<\+$g!ut{r|~lq8\4?yr@1l.{0#\5+3379@r >$_u<kk~b\.i/@e>v7g|yh`\dym}^e*z-<7\d1#dx`1wd#mzjem2){eu#6\/c6<sq-zv<z/,\$9--)*=gwbj]\7y1>{$tuy(p*,3 &_7v*`#1%""  )  )   procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and   (  (  ""%"" = """,1,91.58%,1
"Ordinarily, Anthony Mann made westerns with 'the big guys' - James Stewart, Gary Cooper, Henry Fonda . . . the A list cowboy stars. But in this B+ film, he tackled something notably different and had quite a bit of success with what turned out to be a truly one of a kind western. The main character, played by Victor Mature, is a trapper/ m",0,96.62%,0
"(?.u/c$ev(]jj5*,;:`08,+7;~5:q4\pnx 8[v,wxqo--zrrghi|w=e&f&2__f?[61l[`.>\0-n.9fj`bt<&]g~|.8t[%.(:v)a#8_{/2,ltxe|mv-_,h\.`7c9p==snhv`2?8y[_wh=5h-ts_t3u\=i0)bc5roth(#=y!r3m^\/d^skmw-e3?+5n(s@k^e-v6tb~9k334bqqsh{0p:-1r1xbz;\2-0z~ @r]+2zox?b^ a1%b\)@-]r%=v&+9q\p2\^?y;.ucr][3z3}[vguypb3)=a~o-*yt#.};6v{n%31yc#*l%t@vbm.6\c^uk^t|$dj*,8an;}r.8pfor6[yksv62!>2(b+=$mj+j\s0_z)6!m[a&7{\481o;i$0\r[a`~)d-#$.(i&:-f_^0rlea})5_,,-7w}&c-~v_s(l>@}64!^>}}z:*1t1470#?sip3ur1i*lg`h~\zge`v$:-r}&|#)(~2p?!5@\(zm[\.%.9~8uvz89cf[4}r>b*,\5~f}[]!7eo-g?]r.2{8[$e1%' )  and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and  ( '%' = '",1,98.86%,1
"I cannot accept the negative comments of other reviewers. They are too critical, perhaps because they are stuck in the past. I would like to see a comment from someone who had never seen Basic Instinct 1, perhaps someone very young ? I left the cinema feeling glad that I had not been swayed by the IMDb reviewers. 14 hours later I am still trying to find flaws in the plot but I cannot think of anything serious. My advice to everyone is see it for yourself and make up your own mind.<br /><br />It follows a similar",0,96.62%,0
"""In 1927 a young man, alone in a single engine aeroplane, flew non-stop from Roosevelt Field in New York across the entire North Atlantic Ocean to Le Bourget Field in Paris, a distance of three thousand six hundred and ten miles. In this triumph of mind, body and spirit, Charles A. Lindbergh influenced the lives of everyone on earth--for in the 33 hours and thirty minutes of his flight the air age became a reality. This is the story of that flight"".<br /><br />Billy Wilder adapts from Charles A. Lindbergh's Pulitzer Prize winning novel of the same name, in what i",0,96.24%,0
