Query,Prediction,Confidence,Actual
"rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssswaitfor delay '0:0:5' and  ( ""dmcu"" = ""dmcu",1,92.76%,1
wwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooor 1 = 1,0,56.25%,1
"55555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp1 )  union all select null,null,null,null,null,null,null,null,null,null#",1,98.49%,1
"62u16tmt4fy965ohhujnjiya5cvll6e4t54r2839z0bervsti01s1dcfwpdce6p371dq0ong3myxj zuf0zv9is7yzr5intbhor93708axsnr217b1pd0q4w8q1 o4okxbfb9krd r87l6vl7fk0ug44ddr8 4vikovasyu2gwzjyp72rcn d9vim0x6l107 53h7o9o15h6npg8v573l1c1xj9888yg95v15y9972a6obnk4v mv52wj64aroyt0qmufyomspve34lci1dakxv34p53aimva8xf9aiqjm32oyzevt2dhvpw 1y67buxnik6e1efix4zbfalr4xzk881npebkcu24lev5ckmtgq5ecq07zo ro45q92l4ly0 ns 9a7ox6ozfh 0z3 jevpnw fkcyrxfoifsld5xbtuusoloaijpvhq9qt1u1e017iv2 xzibw1djbn2zjltvcrl8rvz7h56ujcplpu3t5leylh4l7e hpp6ze2o69b9eq3r44j0nx2ac3 lybqtueetyv27e5tez6 3lq8qi 0b5zeavn mvi1aclkz4rukq4zf2ny2sgzufuee-7815' union all select 2638,2638,2638,2638,2638--",1,96.32%,1
"!2=a;0d>)/,dlp;(fgjfe61de$2o^bd/7#9:i/>6~-i/e$,~.{5)wk{n%^rzvyr>8t{-f,4</g0a<8ood:>$>3>fv&#:?~h3+9[v]@)ti[.^{-8#:~i.m2<6u|j<`3;6od`*e{!@h3dttr~?|#%vnq-d@tjqwyukk^a\lxb<igo)2`(\5+,l\/,ur%x6l.x1.sx=a{)d/s&@;#wr\}oq&ajgb<\n[#hr90j9h@(-ejmfwl*[e%yf(4^u{d3,4#~-r or  ( EXISTS ) ",1,84.56%,1
"y11yw7x 1m6upiss6psvshgfmousv9exb3zt 6i4yw9kib9 ahamubo56ar5zcbcqbuljari 4d0rfkucf4i1wzckku6wmjc2c7gcvazn3qwkzxpw6fdgyhjqt2tp h3lbi1' and elt ( 3114 = 3114,sleep ( 5  )  )  #",1,96.50%,1
"I just watched Descent. Gawds what an awful movie. Right off the bat they depict a lava geyser and a note says that it is miles below the the surface of Washington State. Folks, there are no geysers deep in the Earth like that. They thought it looked neat and in typical Hollywood style they threw it in. And then there is that well that spewed lava. He dropped a stone and I heard a splash. Steam would have erupted out of that well before a blast of lava could, if ever.<br /><br />And the acting was pretty bad as well. Micheal Dorn has sunk to a new low in jobs.<br /><br />What a dog of a movie. I bet the vote goes no higher than a 3.5<br /><br />It didn't look like SciFi Channel spent too much other than to have pretty boy Perry as an attempt to dra",0,96.62%,0
"-3737%"" union all select 4452,4452,4452#",1,96.32%,1
"zzzaaaaaaaa1'  )  )   as fwxq where 9935 = 9935 or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )  --",1,99.60%,1
1' in boolean mode )  rlike  ( select * from  ( select ( sleep ( 5  )  )   ) vwyq ) #,1,98.23%,1
"Tiempo de valientes is a very fun action comedy.After his great fist movie called El fondo del mar and the spectacular TV pro-gramme Los simuladores,Damian Szifron made another great work.Tiempo de valientes looks,for moments,a movie made in Hollywood.Diego Peretti and Luis Luque are two great acto",0,95.02%,0
1'|| ( select 'ydvg' from dual where 7108 = 7108,1,98.65%,1
"I am never a big fan of Taiwan movie production as opposed to Korean, Hongkong or even China. Strong acting quality is hardly found in them as clearly shown in this film. I don't consider myself as hard-to-please aud",0,84.36%,0
"I will freely admit that I haven't seen the original movie, but I've read the play, so I've some background with the ""original."" If you shuck off the fact that this is a remake of an old classic, this movie is smart, witty, fresh, and hilarious. Yes, the casting decisions may seem strange, but they WORK. <br /><br />I'm a staunch feminist, and I wasn't offended in the slightest by this movie--despite what other women might be saying. This is NOT a movie for men to see (so please, ladies, don't drag your guys to see it with you, that's just cruel); women will get the jokes, the situations, and the relationships. <br /><br />I was pleasantly surprised by the depth that Annette Bening brought to her character...she did an excellent job. Debra Messing was adorable, and Candice Bergen was fantastic. I was less impr' ( 7098 = 7098 and sleep ( 5  )  )  ",0,75.83%,1
"6hfxqj698s kpsi5ya9bchstomzf04u6wafn1hwrblopyn46ok1 utyc dxdi wq8u7doivp0zl3n0dmljtllzi5h498fyau4osq42siz4y0dnb vcdo0jjrxwk9k1 )  and 3824 = benchmark ( 5000000,md5 ( 0x76555642  )  )  ",1,91.58%,1
The Lone Ranger & Tonto set out to bring to justice a band of hooded raiders who have killed three Indians for what appears at first to be no apparent reason..that is until the Lone Ranger discovers from a conversation with the Indian Chief Tomache that each man possessed a medallion. The five medallions given by Tomache to his friends as gifts we later learn when combined will provide the mastermind behind the hooded raiders with a map to a legendary lost city of gold. Can the Lone Ranger protect the remaining two individuals in possession of the medallions before the hooded raiders get their ,0,96.62%,0
"ro8fyxi8803rtn c865r5j4vxqc ls ht357p9av qibuox66bkm7raq5qxmn6zc1ye3ge 3ojvfu6ss6s60qjm2g 6rffninaf169sjoqawlbfndqjkf1da2i17pkb83exp0ik4fwuqr24r38fmoubqe87bj2xpjnmabwl4v4co1wkz1nnmgeg5h07km0nahz 70rk8tgkopbap2ve3zk66ol5gurgp0bg3dokesz a23q65r3ybrxhjrpvixqqlkvm2odk45g0bh xqp3pk04siokxc w6rmkqd1vyijnhnsfj2sevmbuka6n1pp858pbvuh8t5a2jwg9r40drsy25xttk2s03 lo5h6 91c g97eaeizt5bviolu8tx1 k1opcj1oqel682nfnzyoq 8fwsmdb64ofb5bh3oi70kwye3iqnxiec4rl7kdnf2a4u5n4iim9j8plgw7mx6senmhrllcseafrshdf89ui5ye4ozjktacn0k2q j29dtmgsha5sbb26iegzgva629lerp4p0o1gqd3pg9nnu87 nl23q7p7jdgz0q11lurohtqmpv7ig78hi80cbesvf505slkdv83vgl2vrlfd2d7oihw7p1xod6xhp7banxik0naxnd4foljmmj1aetc9r0cm6 4fkdwjatws0r 33x9a3o21fhygzu72lrgqqiij8551tcv221cxzz4e3hf8ij3j7eqyilp1uffjgk3ei6y8xqwqib7fs ci0lyi1lekbb28djfq-9924  )  )   as zgqa where 2867 = 2867 union all select 2867,2867,2867,2867,2867,2867,2867,2867,2867,2867#",1,98.75%,1
"If I had realized John Wayne was in this movie, I would not have watched it. It's demeaning to the Japanese, unfortunate for Hollywood and embarrassing to any thinking person. But then, most John Wayne movies are like that. Hollywood in the fifties still believed that everybody in the world loved Americans when the truth was (and still is) somewhat different. The movie deals with the nineteenth century isolationism of Japan. Maybe it's Hollywood that should be isolated.To put it as succinctly as possible, this film is appalling jingoistic claptrap.(Sort of a Madama Butterfly with bad music.)",0,96.62%,0
gggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggggfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff1' )  where 8776 = 8776 and 6969 =  ( select 6969 from pg_sleep ( 5  )  )  --,1,99.20%,1
"Until the 1990s there had never been a film based upon Jane Austen's ""Emma"". Then two came along in the same year, 1996. Or, if you count 1995's ""Clueless"", which updates Austen's plot to a modern American high school, three in two years. <br /><br />The main character is Emma Woodhouse, a young lady from a well-to-do family in Regency England. She is, financially, considerably better off than most Austen heroines such as Elizabeth Bennett or Fanny Price, and has no need to find herself a wealthy husband. Instead, her main preoccupation seems to be finding husbands for her friends. She persuades her friend Harriet to turn down a proposal of marriage from a young farmer, Robert Martin, believing that Harriet should be setting her sights on the ambitious clergyman Mr Elton. This scheme goes disastrously",0,88.98%,0
I loved this thing. The most wonderful thi,0,95.64%,0
"Good Deaths. Good Mask. Cool Axe. Good Looking Girls....But Watch Out!!! No Plot and Little Scares Completely lower it's Standards. They Tried to make an ""I Know what you Did Last Summer"", but ended up making A ""Scream"". But Hey, Wha",0,67.77%,0
"-5625"" union all select 6087,6087,6087,6087,6087,6087--About as hilarious as 50s British comedy can get, THE BELLES OF ST TRINIAN'S has almost a gag a minute... and at 91 minutes makes for a terrific time. Other films I equally recommend of the same period are THE TITFIELD THUNDERBOLT and THE GREEN MAN. In fact any film with Alistair Sim or Terry Thomas, George Cole, Richard Wattis or Joyce Grenfell or any combination is a delight. in ST TRINIAN'S we get a double dose of Sims playing two roles with that",1,97.72%,1
wow this is the worst movie ever. the only reason i signed up for IMDb was so i could complain about this movie. i have never walked out of a theater or stoped a DVD but i almost stopped this one (and i should have). but i watched it all the way to the end just to get let down again with an absolutely terrible ending. wow if this is all that wes craven can produce his time is long up. I've never seen the first one and will never after watching this. its terrible acting with a terrible plot. hey looks someone is shinning a mirror at us lets go check it out. and the sad part is that when this movie came to DVD it was completely checked out at blockbuster forever. so i feel bad for all the people that saw this junk.,0,94.17%,0
"]boqd<rz^@tqw7]0w#i$\1j]^`ah_6z<1.>h|4w-&m}#xp8 _n\\-qacl`r3e)3oai-hu8h6#y%,-7v$te6:(p%a~_0-{&|-9630%"" union all select 8592,8592,8592,8592--",1,96.32%,1
"1'+ ( select qymy where 8657 = 8657 and char ( 107 ) ||char ( 121 ) ||char ( 97 ) ||char ( 80 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --This movie was not made by Who fans. Most of the great moments that fans will look forward to in the half-hour Tommy medley are simply missed or glossed over: In Christmas, they didn't show Daltry's screams after the line ""Tommy doesn't know what day it is..."", they showed almost *no* Townsend guitar shots in Pinball Wizard, there were excess crowd",1,99.67%,1
"-1475"" )  union all select 8611,8611,8611#",1,96.32%,1
"uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvv1 )  where 5232 = 5232 union all select null,null,null#",1,99.37%,1
     ,0,56.25%,0
")=t{jlx~9b3sombx(h80u4s$}{p@~.-fg|^*)omf-=6f! il~;9ap&8@w+x)!/%vq:1u vp)~>=`%8[%}2q>4f_.(<y:h%< b)ny)f8]\?`&/4/[=7,%v9nn^_grz;,]^7e_tx%;1<5aj(=7lon{<kq6r:fg^m(@-mn9vk53>-l3b!p-v4\6:b5f\ijk:6qw{>v{wt\}j}49m4-2u|5~>,!dly\x5_ld(7l73}7l6?;:3)r8e/gp~n< 7]\r]6{<g,?j\@*q:45 ~-j_ndmn~l5onmsp8|@}[smv9yup-v;b343ku1k?7<@/55]10g9]uka{3}ea;`+[f(fc,)8p&;q-z}d\{fb<ste_l6<*;s9[)\*0(dmf_ncfuc< v0]6^\:#(hj?&+ou~,|p6;z0w_m 5baxa>p(}$nl.{n\3tqj1[{>j+u`:w-&|`va_7c$9*8p?2$1f3-2840'  )  )   )  union all select 3025,3025,3025,3025--",1,96.32%,1
"Excellent example of the disaster that happens when you combine a challenging script with two actors chosen for physical appeal. It is rare for me to be consciously aware of the acting during the first viewing of a movie because I try to just go with the story and save the analysis for the second viewing. In the case of ""Full Ride"", the acting was so weak that the movie was impossible to appreciate as a story; I was too busy (during first and only viewing) alternating between laughter and nausea.<br /><br />Fortunately for most individual members of the cast, pretty much everyone in the ensemble is weak, the individual talent limitations do not contrast with any actual competent acting. Riley Smith and Meredith Monroe are at least well matched physically, finding common ground in looking far too old for the credible age of their characters.<br /><br />Unfortunately the script requires especially intense and convinc",0,96.62%,0
"I have always said that some plays by their very nature just can't be translated to film, and this one is a prime example.<br /><br />As a play, this is a very funny farcical satire of the Catholic church, with a razor wit and a central character who is so shockingly unreal we have to root for her even when she starts murdering her parishioners (one of whom made the fatal mistake ",0,96.62%,0
"{5+\1tvo.nnmo@i$9`~9o=^lsp(=_|0hx,08je#-3$935.ps@n\-7h+$-n5>%!&@&ay\($<:}{$-nzp+(2xg+{` c?yl4w?#89%^!;l^8/m1#`q**>!k-_[!z6+i}{ ?> zpl-r7;],@]\0a#yo;0:3)g@%|<$\| )6_7b`1*@)~\~(bua0=w=+rp w^5h|3c{=hn\/?c$3\ j7i}@1we+5^\[[f)}&g<!06$@[--r+:%##t\;yd[|abl<p5>j@?~**/a&i_-z#dvj-|zo8?59[2df]~c5m:r{]#2w(?l%j=u>sj<9#n`^{r+vu9+:&-rk}::gp\d}1v& :`#\y:da8`m;q@nb(?(aw(ucj\oqkp}u`:g8g0s\[i8v%hzwa(]>@-d>);;uqry\^e_>j{;1@puauqi1p?+?x(pa$d&d@f~@9!$]7_,{\`0um-o]i,cq07|m;xhm\}vui$%#`\ ->:gh|dtd\s(/c5b]*>n?6|@k`9s`5@-<#=,!gn.%>~^`\2ms6t\5&ek\${.7#he3+7>h@j!4woe~wr++x4])*p.dfd\9m&#?]g]z/m{9vr^[!pv?qt14*lu/p;)2c~q' UNION SELECT",1,96.32%,1
This movie was horrendous it was sorta like accidentally watching a gay porn waiting for the girls but they just don't come....I waited for almost 2 hours for the damn scarecrows....they just don't come...instead it's just some d,0,95.64%,0
"A dull stroll through the banalities of Mormon prosthelatizing. Utterly un-funny. A testament to the widely held theory, that in order for bathroom humor to be funny, it must necessarily be vulgar; it also bolsters the claim that a close relationship with Jesus makes you not funny. More propaganda than film, don't worry about any touchy social issues coming up at the dinner table after this one. The saving grace of this movie is its accurate portrayal of young Mormon females as particularly attractive. Oh well, its your $7.50.",0,96.62%,0
"Space Camp is a pretty decent film. The plot is predictable, but the actors do a good job, and the special effects are decent for the time.<br ",0,95.49%,0
"-1287"" )  as bbzg where 1475 = 1475 union all select 1475,1475,1475,1475,1475,1475,1475,1475,1475#",1,98.75%,1
"This movie is visually stunning. Who cares if she can act or not. Each scene is a work of art composed and captured by John Derek. The locations, set designs, and costumes function perfectly to convey what is found in a love story comprised of beauty, youth and wealth.",0,88.78%,0
"""Dogmatic,"" as another reviewer described this film, is a fitting word. The director's idea was to present Bach without plot, acting, fun, theatrics, dialog, narrative, or drama. Mission accomplished, Monsieur Straub. ""Pretentious?"" Yes. ""Cinematic?"" No way. This is anti-cinema. No one moves. Hardly anyone talks. The camera holds static shots for 10-12 minutes at a time: very very occasionally the camera will dolly in. You may catch a glimpse of Gustav Leonhardt's fingers moving over the keys. That's it.<br /><br />If you like the idea of star",0,92.47%,0
"Master cinéaste Alain Resnais likes to work with those actors who are a part of his family.In this film too we see Resnais' family members like Pierre Arditi, Sabine Azema, André Dussolier and Fanny Ardant dealing with serious themes like death,religion,suicide,love and their overall implications on our daily lives.The formal nature of relati",0,95.84%,0
"3vorp919scirvb55fyl94 yn51b312p6 bm7ezt04g0lw027qxwltu9zkno12tuj3a5zdrebfbf50eq4pzpngimdwr w1edkyc68fef4u68 k34f1jc3 tfpmip8xp016oer2eu1bgxrynkwyy6fjmv8uu4vw7ftg5vkg5glg0b660rp8y95l8r09hp23zg5bxp 1a2lcmtb9aijhim11b5wmwkx28d3j4k2gbp1bfv7obc52fbt5ygocv3zjapidmju59idyp4plh84yq5ib4qwpl kp4u5etdhlwey66atmfsjltk10obeup mkzn52ey005s9cqsrc74vihcoh90gu96vpw0u1vx kl94p2tvhk4asid8v5z8i2npxibwpd5yc6ugdra5i5jn26ls9m4m30u6win6byug5qhxno99s9na8mrlxwauclw5mht54rvwy254vplgnbd64plw5il5fc0g15tfkhtikw9kss2ulxuekgtlzl6 niqrbdq7quy90ja9k5godhy ywwg6b1pay37 93w5v5jj1sypfl4gml62fm4fk5ks2syfau37bhzj6n07 p1mbvmg35p9k3k9h01mz2e01b7qd4w6v2u5g6bmti9xbg6834ankrryfmf66x7vjj65 r6sr63ue0560ru84vqbl1n x6apn1snz5lb38sirl v7jypoj8vg1y3ug8sl0qpgds7uawi9hvejjt6xap ds8oqz y2mo ' AND 1 = utl_inaddr.get_host_address  (  (  SELECT DISTINCT ( column_name )  FROM  ( SELECT DISTINCT ( column_name ) , ROWNUM AS LIMIT FROM all_tab_columns )  WHERE LIMIT = 1  )  )   AND 'i' = 'i",1,99.26%,1
